Batch,Time,Scale,G,O,X,Xd,P,L,CO2,Noise_Level_ID,Noise_Level
Batch_4,0.06896551724137931,0.5,6.400068100971328,17.639909716002137,5.721137324830996,0.19353451024377638,0.2177791269719399,0.3757768651963491,5.107454797134251,4,0.04
Batch_4,0.10344827586206896,0.5,5.707549797698375,17.876415466792274,5.8525390097087575,0.28366910231198716,0.40199092822347465,0.44086732244455085,5.17225872405588,4,0.04
Batch_4,0.13793103448275862,0.5,5.500983963850945,17.10665289685211,6.0976693434742755,0.4246445863549221,0.5630062827911936,0.5410421823310557,5.07138775749626,4,0.04
Batch_4,0.1724137931034483,0.5,5.113921126670264,17.493784970650076,6.507724210098446,0.5183477124719369,0.8789380121360396,0.5895544690183244,5.266801361189517,4,0.04
Batch_4,0.20689655172413793,0.5,5.395136199119613,17.864126499269442,7.423274776357913,0.6139750189039102,1.0868764960838668,0.6215231560195591,5.5283759183867955,4,0.04
Batch_4,0.24137931034482757,0.5,4.700722351418012,17.655345675474084,7.582449815814562,0.7305071429032014,1.4026404162823536,0.6410779516715785,5.8980168177767895,4,0.04
Batch_4,0.27586206896551724,0.5,4.598689968137321,19.268513785240103,8.44597237373997,0.9240504335187828,1.7671036766255066,0.6170872247931402,5.5019553187259005,4,0.04
Batch_4,0.3103448275862069,0.5,4.175305404049958,16.74671839013502,8.706397880673183,1.030720439525018,1.9360201469134943,0.6889636311129376,5.6389707439950385,4,0.04
Batch_4,0.3448275862068966,0.5,4.2988623501036916,17.500411150898135,9.638018246266741,1.1811345853528197,2.44579257634099,0.6677901434111257,5.479485531209718,4,0.04
Batch_4,0.3793103448275862,0.5,3.5553029479560188,15.936212585378671,9.9359340379967,1.309118637414411,2.6112690766629707,0.6487091183396448,5.658433575467671,4,0.04
Batch_4,0.41379310344827586,0.5,2.8881034024208665,17.416666659399663,10.536267001189486,1.5080542890263833,3.2129478240078737,0.5926181068113089,5.8563969622387235,4,0.04
Batch_4,0.4482758620689655,0.5,2.8634223793387785,16.076850516855032,10.817859505970246,1.6497508069244826,3.265622402087275,0.5873098055253468,6.291244696313367,4,0.04
Batch_4,0.48275862068965514,0.5,2.3030044601936064,17.506542300816783,12.943444742442551,1.988361576908047,3.7882063279924822,0.6072681058043962,6.33342951798732,4,0.04
Batch_4,0.5172413793103449,0.5,1.9229607656306629,16.331067642850485,12.322171323788169,2.150219488064961,4.004225130717064,0.5207625690438699,6.7428534352294385,4,0.04
Batch_4,0.5517241379310345,0.5,1.4992334953095998,15.345380741262233,11.971586842035713,2.2911519651427525,3.9772392238337395,0.5397224342335061,6.006389807298795,4,0.04
Batch_4,0.5862068965517241,0.5,1.1668093420111678,14.624903684840946,13.86463319031834,2.5175620757858,4.084134254912184,0.46220851198253354,6.165587890003916,4,0.04
Batch_4,0.6206896551724138,0.5,0.8135941252358102,15.044332144336282,13.8146057613884,2.7884491502590634,4.530773415775584,0.41498887083657265,6.914783766300858,4,0.04
Batch_4,0.6551724137931034,0.5,0.4993111159198948,15.474788048891286,15.525449079354283,3.0293229712673178,4.567533525252805,0.33577695205390706,7.105516556002718,4,0.04
